C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_120.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_120.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_120.jpg, 0, 0, 0, 7.882137E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_222.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_222.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_222.jpg, 0, 0, 0, 8.356532E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_324.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_324.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_324.jpg, 0, 0, 0, 7.97231E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_430.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_430.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_430.jpg, 0, 0, 0, 7.81061E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_537.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_537.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_537.jpg, 0, 0, 0, 7.978026E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_640.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_640.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_640.jpg, 0, 0, 0, 7.830047E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_741.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_741.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_741.jpg, 0, 0, 0, 7.830776E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_844.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_844.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_844.jpg, 0, 0, 0, 7.941319E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_23_952.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_23_952.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_23_952.jpg, 0, 0, 0, 7.776928E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_052.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_052.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_052.jpg, 0, 0, 0, 7.838511E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_153.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_153.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_153.jpg, 0, 0, 0, 7.749177E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_260.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_260.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_260.jpg, 0, 0, 0, 8.207297E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_362.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_362.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_362.jpg, 0, 0, 0, 7.940631E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_464.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_464.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_464.jpg, 0, 0, 0, 7.819538E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_568.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_568.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_568.jpg, 0, 0, 0, 7.778701E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_670.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_670.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_670.jpg, 0, 0, 0, 7.843688E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_772.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_772.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_772.jpg, 0, 0, 0, 7.94515E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_880.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_880.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_880.jpg, 0, 0, 0, 7.833481E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_24_986.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_24_986.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_24_986.jpg, 0, 0, 0, 7.886875E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_089.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_089.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_089.jpg, 0, 0, 0, 8.421798E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_190.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_190.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_190.jpg, 0, 0, 0, 7.861172E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_293.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_293.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_293.jpg, 0, 0, 0, 7.890545E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_399.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_399.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_399.jpg, 0, 0, 0, 7.881663E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_509.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_509.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_509.jpg, 0, 0, 0, 8.14086E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_610.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_610.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_610.jpg, 0, 0, 0, 8.351477E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_717.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_717.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_717.jpg, 0, 0, 0, 7.826334E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_823.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_823.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_823.jpg, 0, 0, 0, 8.03199E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_25_925.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_25_925.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_25_925.jpg, 0, 0, 0, 7.819202E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_026.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_026.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_026.jpg, 0, 0, 0, 7.85458E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_129.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_129.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_129.jpg, 0, 0, 0, 7.817341E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_234.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_234.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_234.jpg, 0, 0, 0, 7.794443E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_343.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_343.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_343.jpg, 0, 0, 0, 7.818137E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_450.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_450.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_450.jpg, 0, 0, 0, 7.905597E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_551.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_551.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_551.jpg, 0, 0, 0, 7.793796E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_654.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_654.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_654.jpg, 0, 0, 0, 8.061422E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_757.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_757.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_757.jpg, 0, 0, 0, 7.797717E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_858.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_858.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_858.jpg, 0, 0, 0, 7.974824E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_26_959.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_26_959.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_26_959.jpg, 0, 0, 0, 7.853039E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_060.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_060.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_060.jpg, 0, 0, 0, 7.91293E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_170.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_170.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_170.jpg, 0, 0, 0, 7.814507E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_277.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_277.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_277.jpg, 0, 0, 0, 7.809516E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_383.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_383.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_383.jpg, 0, 0, 0, 7.945974E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_485.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_485.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_485.jpg, 0, 0, 0, 7.798347E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_593.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_593.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_593.jpg, 0, 0, 0, 7.82083E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_697.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_697.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_697.jpg, 0, 0, 0, 7.786166E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_800.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_800.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_800.jpg, 0, 0, 0, 7.806412E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_27_907.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_27_907.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_27_907.jpg, 0, 0, 0, 7.806041E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_013.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_013.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_013.jpg, 0, 0, 0, 7.840436E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_116.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_116.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_116.jpg, 0, 0, 0, 7.934967E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_222.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_222.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_222.jpg, 0, 0, 0, 7.845333E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_324.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_324.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_324.jpg, 0, 0, 0, 7.934462E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_429.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_429.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_429.jpg, 0, 0, 0, 7.839466E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_534.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_534.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_534.jpg, 0, 0, 0, 7.829033E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_636.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_636.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_636.jpg, 0, 0, 0, 7.882801E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_747.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_747.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_747.jpg, 0, 0, 0, 8.153688E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_855.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_855.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_855.jpg, 0, 0, 0, 7.838876E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_28_956.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_28_956.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_28_956.jpg, 0, 0, 0, 7.970828E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_058.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_058.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_058.jpg, 0, 0, 0, 8.178912E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_160.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_160.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_160.jpg, 0, 0, 0, 7.803733E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_261.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_261.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_261.jpg, 0, 0, 0, 7.839408E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_369.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_369.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_369.jpg, 0, 0, 0, 7.768655E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_472.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_472.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_472.jpg, 0, 0, 0, 7.835844E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_588.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_588.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_588.jpg, 0, 0, 0, 7.781322E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_695.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_695.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_695.jpg, 0, 0, 0, 7.883759E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_797.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_797.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_797.jpg, 0, 0, 0, 7.841644E-05
C:\Users\Dell\Desktop\Data\IMG\center_2019_10_31_22_58_29_898.jpg, C:\Users\Dell\Desktop\Data\IMG\left_2019_10_31_22_58_29_898.jpg, C:\Users\Dell\Desktop\Data\IMG\right_2019_10_31_22_58_29_898.jpg, 0, 0, 0, 7.787512E-05
